Atualizado em: 2020-07-01
"PROD_CODI";"ORG_CODI";"PROD_NOME";"ORG_NOME";"ORG_NABREV";"PRODT_DESCR"
0001107;000758;F35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001109;000758;F90;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001150;000758;G18S;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001151;000758;G33;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001152;000758;G35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001162;000758;H18;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001163;000758;H35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001166;000758;Hawker 800;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001167;000758;Hawker 800XP;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001177;000758;HS.125 Series 700A;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001188;000758;J35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001208;000758;J50;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001214;000758;K35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001276;000758;M35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001299;000758;MU-300;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001333;000758;N35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001373;000758;P35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001603;000758;S35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001690;000758;TC-45H;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001723;000758;V35;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001724;000758;V35A;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0001725;000758;V35B;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0003284;000758;D17S;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0003392;000758;DH.125 Series 400A;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0003784;000758;B200;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Hélice
0003785;000758;R203;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Hélice
0004011;000758;390;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0004197;000758;C90GT;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0004202;000758;G36;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0004203;000758;G58;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0004289;000758;B200GT;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0004290;000758;B200CGT;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0004301;000758;Hawker 900XP;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0004302;000758;Hawker 750;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0004326;000758;C17L;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0004436;000758;Hawker 850XP;RAYTHEON AIRCRAFT COMPANY;RAYTHEON;Avião
0000218;001622;305A;REGAL AIR INC.;REGAL AIR;Avião
0001077;000755;F 406;REIMS AVIATION (CESSNA);REIMS CESSNA;Avião
0001121;000755;FR 182;REIMS AVIATION (CESSNA);REIMS CESSNA;Avião
0001230;000370;Lake 250;REVO INCORPORATED;REVO;Avião
0003394;000370;Lake LA-4;REVO INCORPORATED;REVO;Avião
0003395;000370;Lake LA-4-200;REVO INCORPORATED;REVO;Avião
0004007;000370;Lake LA-4A;REVO INCORPORATED;REVO;Avião
0001528;000750;R22 Alpha;ROBINSON HELICOPTER;ROBINSON;Helicóptero
0001529;000750;R22 Beta;ROBINSON HELICOPTER;ROBINSON;Helicóptero
0001530;000750;R22 Mariner;ROBINSON HELICOPTER;ROBINSON;Helicóptero
0001531;000750;R22;ROBINSON HELICOPTER;ROBINSON;Helicóptero
0001532;000750;R44;ROBINSON HELICOPTER;ROBINSON;Helicóptero
0004299;000750;R44 II;ROBINSON HELICOPTER;ROBINSON;Helicóptero
0004512;000750;R66;ROBINSON HELICOPTER;ROBINSON;Helicóptero
0000014;000257;112;ROCKWELL COLLINS - CEDAR RAPIDS;ROCKWELL;Avião
0000019;000257;114;ROCKWELL COLLINS - CEDAR RAPIDS;ROCKWELL;Avião
0000738;000257;AT-6D;ROCKWELL COLLINS - CEDAR RAPIDS;ROCKWELL;Avião
0001539;000257;S-2R;ROCKWELL COLLINS - CEDAR RAPIDS;ROCKWELL;Avião
0001598;000257;S2R-T34;ROCKWELL COLLINS - CEDAR RAPIDS;ROCKWELL;Avião
0001652;000257;T-6G;ROCKWELL COLLINS - CEDAR RAPIDS;ROCKWELL;Avião
0004208;000257;S2R-T660;ROCKWELL COLLINS - CEDAR RAPIDS;ROCKWELL;Avião
0000001;000068;501-D13;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0000200;000068;501-D13A;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001738;000068;250-C18;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001739;000068;250-C18A;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001740;000068;250-C18B;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001741;000068;250-C18C;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001743;000068;250-C20;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001744;000068;250-C20B;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001746;000068;250-C20F;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001747;000068;250-C20J;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001749;000068;250-C20R/1;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001750;000068;250-C20R/2;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001751;000068;225-C10;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001758;000068;250-B17C;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001763;000068;250-B17F/2;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001765;000068;250-C28B;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001766;000068;250-C28C;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001767;000068;250-C30;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001769;000068;250-C30M;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001770;000068;250-C30P;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0001772;000068;250-C30S;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002827;000068;250-C30G;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002838;000068;250-C20R;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002839;000068;250-C20R/4;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002840;000068;250-C20W;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002870;000068;250-C30G/2;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002871;000068;250-C40B;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002879;000068;AE3007A1/1;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002882;000068;AE3007A;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002904;000068;AE3007A1;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002905;000068;AE3007A1/2;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002906;000068;AE3007A3;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002907;000068;AE3007C;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002914;000068;250-C47M;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002917;000068;250-C47B;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002986;000068;AE3007A1/3;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002987;000068;AE3007A1P;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0003435;000068;AE3007A1E;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0003436;000068;AE3007C1;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0004500;000068;250-C300/A1;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0004769;000068;250-C47B/8;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0004866;000068;250-C47E/4;ROLLS-ROYCE CORPORATION;ROLLS ROYCE CORP.;Motor Aeronáutico
0002789;001005;TAY 650-15;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0002791;001005;TAY 620-15;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0002793;001005;TAY 611-8;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003013;001005;RB211 Trent 768-60;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003014;001005;RB211 Trent 772-60;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003015;001005;RB211 Trent 772B-60;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003580;001005;Dart 528-7E;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003581;001005;Dart 532-7;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003582;001005;Dart 532-7P;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003583;001005;Dart 532-7R;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003584;001005;Dart 536-7P;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003585;001005;Dart 536-7R;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003586;001005;Dart 529-8E;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003587;001005;Dart 529-8H;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003588;001005;Dart 529-8X;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003589;001005;Dart 529-8Y;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003590;001005;Dart 529-8Z;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004077;001005;BR700-710A1-10;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004078;001005;BR700-710C4-11;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004212;001005;BR700-710A2-20;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004254;001005;RB211 Trent 553-61;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004255;001005;RB211 Trent 553A2-61;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004256;001005;RB211 Trent 556-61;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004257;001005;RB211 Trent 556A2-61;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004258;001005;RB211 Trent 556B-61;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004259;001005;RB211 Trent 556B2-61;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004260;001005;RB211 Trent 560-61;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004261;001005;RB211 Trent 560A2-61;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004415;001005;RB211-535E4-37;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004416;001005;RB211-535E4-B-37;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004417;001005;RB211-535E4-C-37;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004763;001005;Trent XWB-75 / -79 / -79B / -84;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004768;001005;BR700-725A1-12;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004864;001005;Trent7000-72C;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0004865;001005;Trent7000-72;ROLLS-ROYCE DEUTSCHLAND LTD & CO KG;ROLLS-ROYCE DEUTSCH;Motor Aeronáutico
0003013;000067;RB211 Trent 768-60;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0003014;000067;RB211 Trent 772-60;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0003015;000067;RB211 Trent 772B-60;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0003577;000067;Avon 532R;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0003578;000067;Avon 533R;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0003591;000067;RB211-524B;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0003592;000067;RB211-524B2;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0003593;000067;RB211-524C2;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0003594;000067;RB211-524D4;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004254;000067;RB211 Trent 553-61;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004255;000067;RB211 Trent 553A2-61;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004256;000067;RB211 Trent 556-61;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004257;000067;RB211 Trent 556A2-61;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004258;000067;RB211 Trent 556B-61;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004259;000067;RB211 Trent 556B2-61;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004260;000067;RB211 Trent 560-61;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004261;000067;RB211 Trent 560A2-61;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004415;000067;RB211-535E4-37;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004416;000067;RB211-535E4-B-37;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004417;000067;RB211-535E4-C-37;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004594;000067;RB 163 Spey 511-8;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004595;000067;RB 163 Spey 511-14;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004763;000067;Trent XWB-75 / -79 / -79B / -84;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004864;000067;Trent7000-72C;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0004865;000067;Trent7000-72;ROLLS-ROYCE LIMITED;ROLLS ROYCE LIMITED;Motor Aeronáutico
0003210;000083;183 C-90 125;RUPERT INDÚSTRIA AERONÁUTICA LTDA.;RUPERT RECIFE;Hélice
0001639;000757;ST-A Special;RYAN AERONAUTICAL COMPANY;RYAN;Avião
0003397;000371;NA-265-40;SABRELINER CORPORATION;SABRELINER;Avião
0003398;000371;NA-265-60;SABRELINER CORPORATION;SABRELINER;Avião
0002934;002811;Arrius 2B1;SAFRAN HELICOPTER ENGINES;SAFRAN;Motor Aeronáutico
0002984;002811;Arrius 2F;SAFRAN HELICOPTER ENGINES;SAFRAN;Motor Aeronáutico
0003005;002811;Arrius 2B1A;SAFRAN HELICOPTER ENGINES;SAFRAN;Motor Aeronáutico
0004148;002811;Arrius 2B2;SAFRAN HELICOPTER ENGINES;SAFRAN;Motor Aeronáutico
0004849;002811;Arrius 2R;SAFRAN HELICOPTER ENGINES;SAFRAN;Motor Aeronáutico
0003519;000402;SE 1800 E1S;SAUER MOTOREN GMBH;SAUER;Motor Aeronáutico
0004019;000436;Kranich II;SCHAPPERT;SCHAPPERT;Planador / Motoplanador
0003399;000372;SF 25 B;SCHEIBE;SCHEIBE;Planador / Motoplanador
0003400;000372;Specht;SCHEIBE;SCHEIBE;Planador / Motoplanador
0000852;000779;Cirrus VTC;SCHEMPP-HIRTH FLUGZEUGBAU GMBH;SCHEMPP-HIRTH;Planador / Motoplanador
0000977;000779;Discus b;SCHEMPP-HIRTH FLUGZEUGBAU GMBH;SCHEMPP-HIRTH;Planador / Motoplanador
0001353;000779;Nimbus-2c;SCHEMPP-HIRTH FLUGZEUGBAU GMBH;SCHEMPP-HIRTH;Planador / Motoplanador
0004693;000779;Duo Discus;SCHEMPP-HIRTH FLUGZEUGBAU GMBH;SCHEMPP-HIRTH;Planador / Motoplanador
0004916;000779;Duo Disco T;SCHEMPP-HIRTH FLUGZEUGBAU GMBH;SCHEMPP-HIRTH;Planador / Motoplanador
0004937;000779;Discus 2cT;SCHEMPP-HIRTH FLUGZEUGBAU GMBH;SCHEMPP-HIRTH;Planador / Motoplanador
0000201;000820;269A;SCHWEIZER AIRCRAFT CORPORATION;SCHWEIZER;Helicóptero
0000203;000820;269A-1;SCHWEIZER AIRCRAFT CORPORATION;SCHWEIZER;Helicóptero
0000205;000820;269B;SCHWEIZER AIRCRAFT CORPORATION;SCHWEIZER;Helicóptero
0000207;000820;269C;SCHWEIZER AIRCRAFT CORPORATION;SCHWEIZER;Helicóptero
0000208;000820;269D Config. A;SCHWEIZER AIRCRAFT CORPORATION;SCHWEIZER;Helicóptero
0003402;000820;269C-1;SCHWEIZER AIRCRAFT CORPORATION;SCHWEIZER;Helicóptero
0000201;002879;269A;SCHWEIZER RSG LLC;SCHWEIZER;Helicóptero
0000203;002879;269A-1;SCHWEIZER RSG LLC;SCHWEIZER;Helicóptero
0000205;002879;269B;SCHWEIZER RSG LLC;SCHWEIZER;Helicóptero
0000207;002879;269C;SCHWEIZER RSG LLC;SCHWEIZER;Helicóptero
0000208;002879;269D Config. A;SCHWEIZER RSG LLC;SCHWEIZER;Helicóptero
0003402;002879;269C-1;SCHWEIZER RSG LLC;SCHWEIZER;Helicóptero
0000320;001896;47D1;SCOTTS-BELL 47 INC.;SCOTTS-BELL 47;Helicóptero
0000322;001896;47G;SCOTTS-BELL 47 INC.;SCOTTS-BELL 47;Helicóptero
0000323;001896;47G-2;SCOTTS-BELL 47 INC.;SCOTTS-BELL 47;Helicóptero
0000332;001896;47G-4A;SCOTTS-BELL 47 INC.;SCOTTS-BELL 47;Helicóptero
0000333;001896;47G-5;SCOTTS-BELL 47 INC.;SCOTTS-BELL 47;Helicóptero
0000336;001896;47J;SCOTTS-BELL 47 INC.;SCOTTS-BELL 47;Helicóptero
0000337;001896;47J-2;SCOTTS-BELL 47 INC.;SCOTTS-BELL 47;Helicóptero
0000338;001896;47J-2A;SCOTTS-BELL 47 INC.;SCOTTS-BELL 47;Helicóptero
0003115;000071;69C;SENSENICH CORPORATION;SENSENICH;Hélice
0003119;000071;M74C;SENSENICH CORPORATION;SENSENICH;Hélice
0003122;000071;M74D;SENSENICH CORPORATION;SENSENICH;Hélice
0003123;000071;M76E;SENSENICH CORPORATION;SENSENICH;Hélice
0003124;000071;80B;SENSENICH CORPORATION;SENSENICH;Hélice
0003125;000071;M80B;SENSENICH CORPORATION;SENSENICH;Hélice
0003126;000071;CS-2F;SENSENICH CORPORATION;SENSENICH;Hélice
0003127;000071;CS-3F;SENSENICH CORPORATION;SENSENICH;Hélice
0003241;000071;72C;SENSENICH CORPORATION;SENSENICH;Hélice
0003244;000071;74D;SENSENICH CORPORATION;SENSENICH;Hélice
0003263;000071;76E;SENSENICH CORPORATION;SENSENICH;Hélice
0003951;000071;70LY;SENSENICH CORPORATION;SENSENICH;Hélice
0003959;000071;72RK;SENSENICH CORPORATION;SENSENICH;Hélice
0003960;000071;73BR;SENSENICH CORPORATION;SENSENICH;Hélice
0003963;000071;74FC;SENSENICH CORPORATION;SENSENICH;Hélice
0003968;000071;74FE;SENSENICH CORPORATION;SENSENICH;Hélice
0003970;000071;74FK;SENSENICH CORPORATION;SENSENICH;Hélice
0003975;000071;74FM;SENSENICH CORPORATION;SENSENICH;Hélice
0003978;000071;76JA;SENSENICH CORPORATION;SENSENICH;Hélice
0003979;000071;76JR;SENSENICH CORPORATION;SENSENICH;Hélice
0003980;000071;76RC;SENSENICH CORPORATION;SENSENICH;Hélice
0003981;000071;76RK;SENSENICH CORPORATION;SENSENICH;Hélice
0003983;000071;82RS;SENSENICH CORPORATION;SENSENICH;Hélice
0003984;000071;98AA;SENSENICH CORPORATION;SENSENICH;Hélice
0003986;000071;C-2F;SENSENICH CORPORATION;SENSENICH;Hélice
0003990;000071;C-3F;SENSENICH CORPORATION;SENSENICH;Hélice
0003999;000071;M76A-2;SENSENICH CORPORATION;SENSENICH;Hélice
0004005;000071;W60GM;SENSENICH CORPORATION;SENSENICH;Hélice
0004339;000071;W69EK;SENSENICH CORPORATION;SENSENICH;Hélice
0004340;000071;W69EK7;SENSENICH CORPORATION;SENSENICH;Hélice
0003384;000437;SC-7 Series 3;SHORT BROTHERS;SHORT BROTHERS;Avião
0001346;001038;Navion E;SIERRA HOTEL AERO, INC.;SIERRA HOTEL;Avião
0001348;001038;Navion G;SIERRA HOTEL AERO, INC.;SIERRA HOTEL;Avião
0001349;001038;Navion H;SIERRA HOTEL AERO, INC.;SIERRA HOTEL;Avião
0001350;001038;Navion;SIERRA HOTEL AERO, INC.;SIERRA HOTEL;Avião
0000201;000813;269A;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0000203;000813;269A-1;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0000205;000813;269B;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0000207;000813;269C;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0000208;000813;269D Config. A;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0001542;000813;S-51;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0001552;000813;S-58BT;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0001557;000813;S-58ET;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0001567;000813;S-61L;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0001569;000813;S-61N;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0001575;000813;S-64E;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0001577;000813;S-64F;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0001578;000813;S-76A;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0003402;000813;269C-1;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0004051;000813;S-76C;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0004336;000813;S-92A;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0004688;000813;S-76D;SIKORSKY AIRCRAFT;SIKORSKY;Helicóptero
0001634;000817;SH-4;SILVERCRAFT S.P.A.;SILVERCRAFT;Helicóptero
0003403;000374;RC-3;SKY ENTERPRISES INC.;SKY ENTERPRISES;Avião
0000612;001599;A-1;SKY INTERNATIONAL INC.;SKY INTERNATIONAL;Avião
0004355;001599;S-2A;SKY INTERNATIONAL INC.;SKY INTERNATIONAL;Avião
0001539;001981;S-2R;Snow Aeronautical Company;Snow Aeronautical Company;Avião
0001598;001981;S2R-T34;Snow Aeronautical Company;Snow Aeronautical Company;Avião
0004208;001981;S2R-T660;Snow Aeronautical Company;Snow Aeronautical Company;Avião
0000687;000032;AS 332 L;SOC. NATIONALE INDUSTRIELLE - AEROSPATIALE;AEROSPATIALE;Helicóptero
0000688;000032;AS 332 L1;SOC. NATIONALE INDUSTRIELLE - AEROSPATIALE;AEROSPATIALE;Helicóptero
0000691;000032;AS 332 L2;SOC. NATIONALE INDUSTRIELLE - AEROSPATIALE;AEROSPATIALE;Helicóptero
0000692;000032;AS 350 B;SOC. NATIONALE INDUSTRIELLE - AEROSPATIALE;AEROSPATIALE;Helicóptero
0000693;000032;AS 350 B1;SOC. NATIONALE INDUSTRIELLE - AEROSPATIALE;AEROSPATIALE;Helicóptero
0000694;000032;AS 350 B2;SOC. NATIONALE INDUSTRIELLE - AEROSPATIALE;AEROSPATIALE;Helicóptero
